Port Name,State,Port Code,Border,Date,Measure,Value
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Trains,345
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,7769
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,626
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,139498
Progreso,Texas,2309,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,132148
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Empty,703
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,10173
Metaline Falls,Washington,3025,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,27
Santa Teresa,New Mexico,2408,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,246
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,5176
Tecate,California,2505,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,65887
Sasabe,Arizona,2606,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,2005
Neche,North Dakota,3404,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,51
Fortuna,North Dakota,3417,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1061
Scobey,Montana,3309,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,606
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,338709
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,637
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,2444
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,2304
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,19492
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,16753
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Full,15074
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,293231
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,564
Maida,North Dakota,3416,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,16
Sault Sainte Marie,Michigan,3803,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,3421
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,15153
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Trains,13
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,994
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,628
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1989
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,3043
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,2102
Danville,Washington,3012,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,73
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,694
Baudette,Minnesota,3424,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,22156
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,3359
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,151
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,728
Eastport,Maine,103,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,154
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Trains,106
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,152
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,770
Alexandria Bay,New York,708,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,2492
Raymond,Montana,3301,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1590
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Buses,2
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,315321
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Trains,95
Raymond,Montana,3301,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,46
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,957
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,468
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,12616
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,655
Opheim,Montana,3317,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,21
Warroad,Minnesota,3423,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,8990
Beecher Falls,Vermont,206,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,3292
Naco,Arizona,2603,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,82
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,32505
Port Angeles,Washington,3007,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,41
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,17222
Scobey,Montana,3309,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,327
Roseau,Minnesota,3426,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,5175
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,11073
Eastport,Maine,103,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,12349
St. John,North Dakota,3405,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,52
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,9
Lancaster,Minnesota,3430,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,3586
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,15115
Santa Teresa,New Mexico,2408,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,51324
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,48
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,53027
Lynden,Washington,3023,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,885
San Ysidro,California,2504,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,746418
Pinecreek,Minnesota,3425,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,489
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,240
Roosville,Montana,3318,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,832
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,4461
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,7098
Eastport,Maine,103,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,8185
Limestone,Maine,118,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,2035
Sherwood,North Dakota,3414,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1068
Whitlash,Montana,3321,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,51
Houlton,Maine,106,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,17069
Ferry,Washington,3013,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,4
Andrade,California,2502,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,101101
Scobey,Montana,3309,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,38
Noonan,North Dakota,3420,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,43
Hannah,North Dakota,3408,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,9
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,673
Lancaster,Minnesota,3430,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,26
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,52
Walhalla,North Dakota,3407,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,194
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,7541
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,19
Massena,New York,704,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,617
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,11490
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,237
Del Bonita,Montana,3322,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,3754
Bridgewater,Maine,127,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,473
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Buses,1
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Buses,67
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,22280
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,703
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2643
Morgan,Montana,3319,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,283
San Ysidro,California,2504,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,1227940
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,70985
Carbury,North Dakota,3421,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,35
Hansboro,North Dakota,3415,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,15
Sault Sainte Marie,Michigan,3803,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,64
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Empty,16948
Roosville,Montana,3318,US-Canada Border,03/01/2018 12:00:00 AM,Buses,5
Port Angeles,Washington,3007,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,3772
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Trains,156
Presidio,Texas,2403,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,337
Raymond,Montana,3301,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,1637
Roosville,Montana,3318,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,434
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,502
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,77040
Lancaster,Minnesota,3430,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,362
Tornillo-Fabens,Texas,2404,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,3176
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Buses,22
Porthill,Idaho,3308,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,41
Progreso,Texas,2309,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2116
Presidio,Texas,2403,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,666
Beecher Falls,Vermont,206,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,939
Alcan,Alaska,3104,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1370
Morgan,Montana,3319,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,38
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Trains,25
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,75746
Beecher Falls,Vermont,206,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,969
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Trains,55
Westhope,North Dakota,3419,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,595
Ambrose,North Dakota,3410,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1
Noonan,North Dakota,3420,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,156
Wildhorse,Montana,3323,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2
Antler,North Dakota,3413,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,10
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,49036
Ferry,Washington,3013,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,587
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,497
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,3795
Tornillo-Fabens,Texas,2404,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,65225
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,20
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,72656
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,172
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,622
Piegan,Montana,3316,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,12
Lynden,Washington,3023,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,102918
Hansboro,North Dakota,3415,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,4
Naco,Arizona,2603,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,271
Antler,North Dakota,3413,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,166
Neche,North Dakota,3404,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,4470
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,4522
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,5173
Hannah,North Dakota,3408,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,81
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,194180
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,8523
San Ysidro,California,2504,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,4420
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,27650
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,2221
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,1030
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Buses,234
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1282
Houlton,Maine,106,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,8009
Hidalgo,Texas,2305,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,381587
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Empty,2540
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,92836
Carbury,North Dakota,3421,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,2053
Porthill,Idaho,3308,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,283
Lukeville,Arizona,2602,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,22
Warroad,Minnesota,3423,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,241
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,525
Massena,New York,704,US-Canada Border,03/01/2018 12:00:00 AM,Buses,267
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,2762
Otay Mesa,California,2506,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,3405
Dunseith,North Dakota,3422,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,51
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Buses,6
Fortuna,North Dakota,3417,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,69
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,58
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,2617
Sault Sainte Marie,Michigan,3803,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,54631
Presidio,Texas,2403,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,330
Santa Teresa,New Mexico,2408,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,28
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,18799
Scobey,Montana,3309,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,19
Ogdensburg,New York,701,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,889
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2816
Willow Creek,Montana,3325,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,400
Walhalla,North Dakota,3407,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,4701
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,13607
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,10389
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Train Passengers,19
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,2117
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,216
Houlton,Maine,106,US-Canada Border,03/01/2018 12:00:00 AM,Buses,20
Lynden,Washington,3023,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,3912
Buffalo-Niagara Falls,New York,901,US-Canada Border,03/01/2018 12:00:00 AM,Buses,1054
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,837
Santa Teresa,New Mexico,2408,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,9254
Brownsville,Texas,2301,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,21116
Maida,North Dakota,3416,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,77
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,1898
Lynden,Washington,3023,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,51919
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,69603
Opheim,Montana,3317,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,32764
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1801
Limestone,Maine,118,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,1
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,310
Ogdensburg,New York,701,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,3449
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,963
Raymond,Montana,3301,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1419
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,2795
Turner,Montana,3306,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,510
Opheim,Montana,3317,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,402
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,8203
Skagway,Alaska,3103,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,3
Lukeville,Arizona,2602,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,4243
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Trains,15
Fort Fairfield,Maine,107,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,55
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1535
Danville,Washington,3012,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,2947
Del Bonita,Montana,3322,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1688
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,326270
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,64260
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,479440
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,83
Dalton Cache,Alaska,3106,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,11
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,10819
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,642
Scobey,Montana,3309,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,39
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,68644
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,816
Ogdensburg,New York,701,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,86
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,388
Pinecreek,Minnesota,3425,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,273
Raymond,Montana,3301,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,155
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,27
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,493
Piegan,Montana,3316,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,118
Fortuna,North Dakota,3417,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,548
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,1078514
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,11495
Madawaska,Maine,109,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,44470
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,543
Porthill,Idaho,3308,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,50
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,992
Del Rio,Texas,2302,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,6694
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,2282
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,489
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,44
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Buses,24
Metaline Falls,Washington,3025,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,2
Del Rio,Texas,2302,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,279066
Metaline Falls,Washington,3025,US-Canada Border,03/01/2018 12:00:00 AM,Buses,21
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,718
Fort Fairfield,Maine,107,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1362
Dalton Cache,Alaska,3106,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,557
Alexandria Bay,New York,708,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,15053
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,84
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Buses,750
Porthill,Idaho,3308,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,327
Alcan,Alaska,3104,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,385
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,277490
Ferry,Washington,3013,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,4
Pinecreek,Minnesota,3425,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,38
Carbury,North Dakota,3421,US-Canada Border,03/01/2018 12:00:00 AM,Buses,3
Turner,Montana,3306,US-Canada Border,03/01/2018 12:00:00 AM,Buses,2
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Buses,1054
Hansboro,North Dakota,3415,US-Canada Border,03/01/2018 12:00:00 AM,Buses,1
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,117
Lancaster,Minnesota,3430,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,387
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,17561
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Buses,5
Santa Teresa,New Mexico,2408,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,13874
Madawaska,Maine,109,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,198
Walhalla,North Dakota,3407,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,272
Westhope,North Dakota,3419,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,246
Baudette,Minnesota,3424,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,19
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1509
Alexandria Bay,New York,708,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,95020
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,37598
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,27117
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,1510
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,2394
Piegan,Montana,3316,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,8960
Dunseith,North Dakota,3422,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,276
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,4950
